X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,YY
443,53890863,15,15,1299,4891,517,0,86.6,138.86828290000003,1460,0,326.0666667,534.0375143,1858305.621,7257255.257,35000000,1,53900000,3849347.357,10300000.0,35100000,4,35200000,2512514.286,9360930.64,35000000,1,0,0,0,0,312,312,0.278340319,0.278340319,0,1460,199.6774194,397.2408495,157800.2925,0,0,0,1,0,0,0,0,1,206.3333333,86.6,326.0666667,312,0,0,0,0,0,0,15,1299,15,4891,8192,70,14,20,94328.5,95735.89421,162024,26633,26800000.0,11500000.0,35000000,18700000,0
443,3880083,8,6,322,3557,196,0,40.25,76.8407444,1581,0,592.8333332999998,728.7771722,298467.9231,711995.571,2490699,93,3880083,554297.5714,921707.4683,2490699,16161,2874055,574811.0,1084204.5890000002,2507050,226,0,0,0,0,184,132,2.061811564,1.546358673,0,1581,258.6,522.0475895,272533.6857,0,0,0,1,0,0,0,0,0,277.07142860000005,40.25,592.8333332999998,184,0,0,0,0,0,0,8,322,6,3557,8192,237,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,162,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,54.0,88.334591186,156,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12345.679012345701,12345.679012345701,37,77,53.0,21.9089023002,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,64,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
37503,25,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,40000.0,40000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,126,275,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,71127,1,1,49,146,49,49,49.0,0.0,146,146,146.0,0.0,71127.0,0.0,71127,71127,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14.05935861,14.05935861,49,146,81.33333333,56.00297611,3136.333333,0,0,0,0,0,0,0,0,1,122.0,49.0,146.0,32,0,0,0,0,0,0,1,49,1,146,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,5157700,8,9,1055,4529,686,0,131.875,236.4453652,1460,0,503.2222222,603.5413776,322356.25,1246368.508,4995908,9,161782,23111.71429,21399.09374,46052,211,5116419,639552.375,1762045.564,5000137,10,0,0,0,0,180,192,1.551078969,1.74496384,0,1460,310.2222222000001,484.5484928,234787.2418,0,0,0,1,0,0,0,0,1,328.47058819999995,131.875,503.2222222,180,0,0,0,0,0,0,8,1055,9,4529,29200,64,7,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,61720,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,20573.3333333333,35589.8984310623,61669,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,52,32.4044069994,32.4044069994,47,175,98.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,40,0,0,0,0,0,0,2,94,2,350,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,243,2,2,78,206,39,39,39.0,0.0,103,103,103.0,0.0,81.0,135.099963,237,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,8230.452675,8230.452675,39,103,64.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,80.75,39.0,103.0,64,0,0,0,0,0,0,2,78,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,193306,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,193306.0,0.0,193306,193306,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,5.1731451688,5.1731451688,56,72,61.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,32,0,0,0,0,0,0,1,56,1,72,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
34224,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,9,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
57744,832,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,832.0,0.0,832,832,832,832.0,0.0,832,832,0,0.0,0.0,0,0,0,0,0,0,64,0,2403.8461538461997,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,5184,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,118178527,25,20,3407,12722,602,0,136.28,164.4937993,1439,0,636.1,684.1911012999999,2685875.614,12200000.0,58000000,31,118000000,4924105.2919999985,16300000.0,58000000,31,118000000,6208353.421,18300000.0,58200000,361,0,0,0,0,512,412,0.211544353,0.169235482,0,1439,350.6304348000001,525.887202,276557.3493,0,0,0,1,0,0,0,0,0,358.4222222,136.28,636.1,512,0,0,0,0,0,0,25,3407,20,12722,8192,82,24,20,1032266.5,1153301.767,1847774,216759,57900000.0,4192.436106,58000000,57900000,0
53,24390,2,2,88,170,44,44,44.0,0.0,85,85,85.0,0.0,8130.0,13998.434630000002,24294,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,64,82.00082001,82.00082001,44,85,60.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,75.5,44.0,85.0,40,0,0,0,0,0,0,2,88,2,170,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23445,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,23445.0,0.0,23445,23445,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.653017700999996,42.653017700999996,47,63,52.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,32,0,0,0,0,0,0,1,47,1,63,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,50031,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,16677.0,28880.21517,50025,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,39.97521537,39.97521537,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,40,0,0,0,0,0,0,2,84,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,60767,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,20255.66667,35039.683110000005,60716,4,47,47.0,0.0,47,47,4,4.0,0.0,4,4,0,0,0,0,40,40,32.91260059,32.91260059,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,115673385,30,32,992,39492,464,0,33.06666667,92.67515879,4380,2,1234.125,1380.193506,1896285.0,3870976.642,9995923,4,116000000,3988737.414,4908033.016,10100000,4,111000000,3585370.581,4894112.494,10100000,49,0,0,0,0,612,644,0.25935093,0.276640992,0,4380,642.6031746,1150.439951,1323512.082,0,0,0,1,0,0,0,0,1,652.9677419,33.06666667,1234.125,612,0,0,0,0,0,0,30,992,32,39492,8192,31088,29,20,110853.0,90367.49202,383321,83458,9993599.182,2196.2367280000008,9995923,9987206,0
53,220,2,2,62,272,31,31,31.0,0.0,136,136,136.0,0.0,73.33333333,122.69610149999998,215,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,9090.909091,9090.909091,31,136,73.0,57.51086854,3307.5,0,0,0,0,0,0,0,0,1,91.25,31.0,136.0,64,0,0,0,0,0,0,2,62,2,272,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
60404,68,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14705.88235,14705.88235,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,364,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
59620,30,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,33333.33333,33333.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,905,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,512751,10,8,526,4233,198,0,52.6,77.2372966901,3743,0,529.125,1302.4255874000005,30161.823529411802,57149.1457594023,237893,1,512751,56972.3333333333,84588.0675538814,274825,48,457543,65363.2857142857,84656.83451581509,237893,1,0,0,0,0,224,172,19.5026435833,15.602114866700001,0,3743,250.47368421049998,849.9453164385001,722407.040935672,0,0,0,1,0,0,0,0,0,264.3888888889,52.6,529.125,224,0,0,0,0,0,0,10,526,8,4233,8192,351,8,20,0.0,0.0,0,0,0.0,0.0,0,0,0
50891,477,2,1,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,238.5,292.0351006,445,32,477,477.0,0.0,477,477,0,0.0,0.0,0,0,1,0,0,0,40,20,4192.872117,2096.436059,0,31,15.5,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,20.66666667,15.5,0.0,40,0,0,0,0,0,0,2,31,1,0,946,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,238,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,79.33333333,94.95964055,186,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,64,8403.361345000001,8403.361345000001,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,64,0,0,0,0,0,0,2,84,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2040,31,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,10.33333333,14.46835628,27,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,48,40,64516.12903,64516.12903,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,0
53,40093,2,2,72,198,36,36,36.0,0.0,99,99,99.0,0.0,13364.33333,23143.37426,40088,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,49.88401965,49.88401965,36,99,61.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,76.5,36.0,99.0,64,0,0,0,0,0,0,2,72,2,198,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,110610272,15,14,1315,473,1315,0,87.66666667,339.53154,473,0,33.78571429,126.4145674,3950366.857,4962710.512,10000000,53,111000000,7897961.929,4265430.011,10100000,216,111000000,8505478.154,3765251.424,10100000,3668,0,0,0,0,488,456,0.135611275,0.12657052300000002,0,1315,59.6,252.32636230000003,63668.5931,0,0,0,1,0,0,0,0,0,61.65517241,87.66666667,33.78571429,488,0,0,0,0,0,0,15,1315,14,473,29200,62,1,32,43318.36364,12960.19845,82361,38834,10000000.0,5364.474006,10000000,9997095,0
53,31374,2,2,62,148,31,31,31.0,0.0,74,74,74.0,0.0,10458.0,18108.59119,31368,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,63.7470517,63.7470517,31,74,48.2,23.55206997,554.7,0,0,0,0,0,0,0,0,1,60.25,31.0,74.0,40,0,0,0,0,0,0,2,62,2,148,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,4116,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4116.0,0.0,4116,4116,4116,4116.0,0.0,4116,4116,0,0.0,0.0,0,0,0,0,0,0,40,0,485.908649174,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
123,44864,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,44864.0,0.0,44864,44864,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,22.28958631,22.28958631,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5213874,4,4,603,532,603,0,150.75,301.5,532,0,133.0,266.0,744839.1429,1793711.764,4809893,44,403981,134660.3333,163667.5588,317182,956,5128075,1709358.333,2850648.178000001,5000894,40358,0,0,0,0,92,92,0.767183864,0.767183864,0,603,126.1111111,250.872699,62937.11111000001,0,0,0,1,0,0,0,0,1,141.875,150.75,133.0,92,0,0,0,0,0,0,4,603,4,532,8192,60,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
9207,83,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,27.66666667,22.81081615,48,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,48,40,24096.38554,24096.38554,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,0
55072,84,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,42.0,53.74011537,80,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,32,23809.52381,11904.7619,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,148,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,49.33333333,79.38723659,141,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,13513.51351,13513.51351,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
51982,36,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,27777.77778,27777.77778,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,227,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31803,2,2,78,266,39,39,39.0,0.0,133,133,133.0,0.0,10601.0,18356.27446,31797,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,62.88714901,62.88714901,39,133,76.6,51.48592041,2650.8,0,0,0,0,0,0,0,0,1,95.75,39.0,133.0,40,0,0,0,0,0,0,2,78,2,266,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,48195,2,2,60,124,30,30,30.0,0.0,62,62,62.0,0.0,16065.0,27820.200071171294,48189,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,41.4980807138,41.4980807138,30,62,42.8,17.5271218402,307.2,0,0,0,0,0,0,0,0,1,53.5,30.0,62.0,40,0,0,0,0,0,0,2,60,2,124,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,248,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,82.66666667,137.98671430000002,242,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,8064.5161290000015,8064.5161290000015,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,64,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,167,2,2,96,128,48,48,48.0,0.0,64,64,64.0,0.0,55.66666667,56.88878038,116,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,11976.0479,11976.0479,48,64,54.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,68.0,48.0,64.0,40,0,0,0,0,0,0,2,96,2,128,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
32783,21,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,7.0,6.0,13,1,1,1.0,0.0,1,1,7,7.0,0.0,7,7,0,0,0,0,48,40,95238.09524,95238.09524,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,0
80,19712061,5,5,435,1779,417,0,87.0,184.4939023,1767,0,355.8,788.8904867000001,2190229.0,4310693.451,9995262,14,10100000,2521888.5,4982258.247,9995262,17204,19700000,4918773.0,5650761.726,10000000,978,0,0,0,0,112,124,0.253651812,0.253651812,0,1767,201.2727273,533.9232325,285074.0182,0,0,0,1,0,0,0,0,1,221.4,87.0,355.8,112,0,0,0,0,0,0,5,435,5,1779,8192,946,4,20,92292.0,0.0,92292,92292,9995262.0,0.0,9995262,9995262,0
80,113448710,17,16,1605,1491,857,0,94.41176471,253.0215057,802,0,93.1875,241.9435799,3545272.188,4756407.915,10000000,118,113000000,7088511.5,4518786.86,10000000,8872,113000000,7561072.0,4297516.867,10100000,41846,0,0,0,0,352,328,0.149847451,0.141032895,0,857,91.05882353,240.6382852,57906.78431,0,0,0,1,0,0,0,0,0,93.81818182,94.41176471,93.1875,352,0,0,0,0,0,0,17,1605,16,1491,8192,5901,16,20,319823.1818,952501.7523,3191724,32496,9990739.0,35403.597,10000000,9884522,0
53,179,2,2,84,162,42,42,42.0,0.0,81,81,81.0,0.0,59.66666667,62.96295207,128,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,40,52,11173.18436,11173.18436,42,81,57.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,72.0,42.0,81.0,40,0,0,0,0,0,0,2,84,2,162,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
52448,91,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10989.010989011,10989.010989011,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,362,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53391,2354,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,2354.0,0.0,2354,2354,2354,2354.0,0.0,2354,2354,0,0.0,0.0,0,0,0,0,0,0,52,0,849.6176720000002,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,52,0,0,0,0,0,0,2,0,0,0,139,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31468,2,2,58,90,29,29,29.0,0.0,45,45,45.0,0.0,10489.33333,18123.0383,31416,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,63.55662896,63.55662896,29,45,35.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,44.25,29.0,45.0,40,0,0,0,0,0,0,2,58,2,90,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
445,10309743,21,16,1942,2196,252,0,92.47619048,79.95975178,307,0,137.25,101.9395246,286381.75,1675931.137,10100000,2,10300000,515487.15,2247151.453,10100000,3,10300000,687312.2,2647881.335,10300000,3,0,0,0,0,436,336,2.036908195,1.5519300530000002,0,307,108.8947368,92.14113425,8489.98862,0,0,0,1,0,0,0,0,0,111.8378378,92.47619048,137.25,436,0,0,0,0,0,0,21,1942,16,2196,8192,63432,19,20,248862.0,0.0,248862,248862,10100000.0,0.0,10100000,10100000,0
53,30237,2,2,64,176,32,32,32.0,0.0,88,88,88.0,0.0,10079.0,17453.87602,30233,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,40,66.14412806,66.14412806,32,88,54.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,68.0,32.0,88.0,40,0,0,0,0,0,0,2,64,2,176,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,177,2,2,72,136,36,36,36.0,0.0,68,68,68.0,0.0,59.0,61.24540799,125,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,11299.43503,11299.43503,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61.0,36.0,68.0,64,0,0,0,0,0,0,2,72,2,136,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,534,1,1,48,114,48,48,48.0,0.0,114,114,114.0,0.0,534.0,0.0,534,534,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1872.65917603,1872.65917603,48,114,70.0,38.1051177665,1452.0,0,0,0,0,0,0,0,0,1,105.0,48.0,114.0,32,0,0,0,0,0,0,1,48,1,114,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
33858,545895,1,1,6,951,6,6,6.0,0.0,951,951,951.0,0.0,545895.0,0.0,545895,545895,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,1.8318541111,1.8318541111,6,951,321.0,545.5960043842,297675.0,1,0,0,0,0,0,0,0,1,481.5,6.0,951.0,20,0,0,0,0,0,0,1,6,1,951,0,5290,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,24655,2,2,84,162,42,42,42.0,0.0,81,81,81.0,0.0,8218.333333,14230.24084,24650,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,40,40,81.11944839,81.11944839,42,81,57.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,72.0,42.0,81.0,40,0,0,0,0,0,0,2,84,2,162,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,13493669,2,2,112,325,67,45,56.0,15.55634919,219,106,162.5,79.90306627,4497889.6669999985,7736981.1839999985,13400000,30685,13500000,13500000.0,0.0,13500000,13500000,13500000,13500000.0,0.0,13500000,13500000,0,0,0,0,52,52,0.148217657,0.148217657,45,219,96.4,72.92324732,5317.8,0,0,0,0,0,0,0,0,1,120.5,56.0,162.5,52,0,0,0,0,0,0,2,112,2,325,-1,-1,1,20,30685.0,0.0,30685,30685,13400000.0,0.0,13400000,13400000,0
53,181,2,2,72,146,36,36,36.0,0.0,73,73,73.0,0.0,60.33333333,98.43949072,174,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,11049.72376,11049.72376,36,73,50.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,63.5,36.0,73.0,64,0,0,0,0,0,0,2,72,2,146,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,116736500,19,18,326,5198,326,0,17.15789474,74.78952924,1448,0,288.7777778,569.3066532,3242680.556000001,4674504.077,10000000,1,117000000,6485361.111000001,4795698.265,10000000,2,111000000,6501175.0589999985,4945587.927,10000000,1,0,0,0,0,616,584,0.16275972,0.154193419,0,1448,145.36842109999995,413.1029203,170654.0228,0,0,0,1,0,0,0,0,0,149.29729730000003,17.15789474,288.7777778,616,0,0,0,0,0,0,19,326,18,5198,29200,118,1,32,24826.54545,8613.491108,50783,21996,10000000.0,8867.661632,10000000,9996673,0
48734,11969,3,0,1983,0,1983,0,661.0,1144.885584,0,0,0.0,0.0,5984.5,8457.70421,11965,4,11969,5984.5,8457.70421,11965,4,0,0.0,0.0,0,0,0,0,0,0,96,0,250.6475061,0.0,0,1983,495.75,991.5,983072.25,0,0,0,0,1,0,0,0,0,661.0,661.0,0.0,96,0,0,0,0,0,0,3,1983,0,0,235,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,179,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,59.66666667,97.28480525,172,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11173.18436,11173.18436,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,40,0,0,0,0,0,0,2,62,2,94,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
38123,20,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,50000.0,50000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,118,244,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,198,2,2,74,262,37,37,37.0,0.0,131,131,131.0,0.0,66.0,108.2543302,191,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,10101.0101,10101.0101,37,131,74.6,51.48592041,2650.8,0,0,0,0,0,0,0,0,1,93.25,37.0,131.0,40,0,0,0,0,0,0,2,74,2,262,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,125637,1,1,51,109,51,51,51.0,0.0,109,109,109.0,0.0,125637.0,0.0,125637,125637,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,7.9594387004,7.9594387004,51,109,70.3333333333,33.486315613,1121.3333333333,0,0,0,0,0,0,0,0,1,105.5,51.0,109.0,32,0,0,0,0,0,0,1,51,1,109,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,6280535,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1256107.0,1947560.365,4578749,56,6280535,2093511.667,2226298.1980000003,4578749,281595,1420192,1420192.0,0.0,1420192,1420192,0,0,0,0,136,80,0.636888418,0.318444209,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,136,0,0,0,0,0,0,4,0,2,0,29200,11584,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,87208,2,2,68,176,34,34,34.0,0.0,88,88,88.0,0.0,29069.33333,50306.26582,87158,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,40,40,22.93367581,22.93367581,34,88,55.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,69.5,34.0,88.0,40,0,0,0,0,0,0,2,68,2,176,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,69048,1,1,41,121,41,41,41.0,0.0,121,121,121.0,0.0,69048.0,0.0,69048,69048,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,14.48267872,14.48267872,41,121,67.66666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,1,101.5,41.0,121.0,40,0,0,0,0,0,0,1,41,1,121,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0
